category,movie_id,year_ceremony,oscar_nominated,oscar_won,bafta_nominated,bafta_won,gg_nominated,gg_won,sag_nominated,sag_won,imdb_rating,rotten_tomatoes,pga_won,dga_won
3,1945891,1945,1,0,0,0,0,0,0,0,7.9,100.0,0,0
3,1945894,1945,1,0,0,0,0,0,0,0,7.6,90.0,0,0
3,1945437,1945,1,0,0,0,0,0,0,0,6.4,89.0,0,0
4,1945520,1945,1,0,0,0,0,0,0,0,8.3,97.0,0,0
4,1945126,1945,1,0,0,0,0,0,0,0,7.8,89.0,0,0
4,1945133,1945,1,1,0,0,0,0,0,0,7.0,85.0,0,0
4,1945676,1945,1,0,0,0,0,0,0,0,7.5,77.0,0,0
4,1945437,1945,1,0,0,0,0,0,0,0,6.4,89.0,0,0
1,1946013,1946,1,0,0,0,0,0,0,0,6.6,85.0,0,0
1,1946036,1946,1,0,0,0,0,0,0,0,7.0,56.0,0,0
1,1946297,1946,1,0,0,0,0,0,0,0,7.2,85.0,0,0
1,1946347,1946,1,0,0,0,0,0,0,0,7.2,85.0,0,0
1,1946358,1946,1,1,0,0,0,0,0,0,7.9,97.0,0,0
2,1946579,1946,1,0,0,0,0,0,0,0,7.6,85.0,0,0
2,1946588,1946,1,0,0,0,0,0,0,0,7.0,85.0,0,0
2,1946600,1946,1,1,0,0,0,0,0,0,7.9,88.0,0,0
2,1946297,1946,1,0,0,0,0,0,0,0,7.2,85.0,0,0
2,1946777,1946,1,0,0,0,0,0,0,0,7.3,85.0,0,0
3,1946905,1946,1,0,0,0,0,0,0,0,7.3,98.0,0,0
3,1946921,1946,1,0,0,0,0,0,0,0,7.5,86.0,0,0
3,1946297,1946,1,0,0,0,0,0,0,0,7.2,85.0,0,0
3,1946358,1946,1,1,0,0,1,1,0,0,7.9,97.0,0,0
3,1946959,1946,1,0,0,0,0,0,0,0,7.1,92.0,0,0
4,1946036,1946,1,0,0,0,0,0,0,0,7.0,56.0,0,0
4,1946600,1946,1,0,0,0,0,0,0,0,7.9,88.0,0,0
4,1946921,1946,1,0,0,0,0,0,0,0,7.5,86.0,0,0
4,1946297,1946,1,0,0,0,0,0,0,0,7.2,85.0,0,0
4,1946358,1946,1,1,0,0,0,0,0,0,7.9,97.0,0,0
1,1947147,1947,1,0,0,0,0,0,0,0,7.5,98.0,0,0
1,1947166,1947,1,0,0,0,0,0,0,0,8.6,94.0,0,0
1,1947298,1947,1,1,0,0,0,0,0,0,8.1,98.0,0,0
1,1947346,1947,1,0,0,0,0,0,0,0,7.2,100.0,0,0
1,1947409,1947,1,0,0,0,0,0,0,0,7.2,100.0,0,0
2,1947487,1947,1,0,0,0,0,0,0,0,8.0,93.0,0,0
2,1947522,1947,1,0,0,0,0,0,0,0,6.7,76.0,0,0
2,1947677,1947,1,0,0,0,0,0,0,0,7.2,73.0,0,0
2,1947409,1947,1,0,0,0,0,0,0,0,7.2,100.0,0,0
2,1947789,1947,1,1,0,0,0,0,0,0,7.6,81.0,0,0
3,1947487,1947,1,0,0,0,0,0,0,0,8.0,93.0,0,0
3,1947166,1947,1,0,0,0,1,1,0,0,8.6,94.0,0,0
3,1947298,1947,1,1,0,0,0,0,0,0,8.1,98.0,0,0
3,1947947,1947,1,0,0,0,0,0,0,0,7.7,100.0,0,0
3,1947409,1947,1,0,0,0,0,0,0,0,7.2,100.0,0,0
4,1947147,1947,1,0,0,0,0,0,0,0,7.5,98.0,0,0
4,1947166,1947,1,0,0,0,0,0,0,0,8.6,94.0,0,0
4,1947298,1947,1,1,1,1,0,0,0,0,8.1,98.0,0,0
4,1948069,1947,1,0,0,0,0,0,0,0,7.3,56.0,0,0
4,1947409,1947,1,0,0,0,0,0,0,0,7.2,100.0,0,0
1,1948007,1948,1,1,0,0,0,0,0,0,6.9,88.0,0,0
1,1948058,1948,1,0,0,0,0,0,0,0,7.6,92.0,0,0
1,1948127,1948,1,0,0,0,0,0,0,0,7.2,82.0,0,0
1,1948182,1948,1,0,0,0,0,0,0,0,7.1,92.0,0,0
1,1948206,1948,1,0,0,0,0,0,0,0,6.3,67.0,0,0
2,1948127,1948,1,0,0,0,0,0,0,0,7.2,82.0,0,0
2,1948206,1948,1,0,0,0,0,0,0,0,6.3,67.0,0,0
2,1948644,1948,1,0,0,0,0,0,0,0,7.1,82.0,0,0
2,1948679,1948,1,0,0,0,0,0,0,0,6.3,85.0,0,0
2,1948725,1948,1,1,0,0,0,0,0,0,7.2,100.0,0,0
3,1948007,1948,1,0,0,0,0,0,0,0,6.9,88.0,0,0
3,1948859,1948,1,0,0,0,0,0,0,0,7.3,88.0,0,0
3,1948127,1948,1,1,0,0,1,1,0,0,7.2,82.0,0,0
3,1948878,1948,1,0,0,0,0,0,0,0,6.8,39.0,0,0
3,1948931,1948,1,0,0,0,0,0,0,0,7.6,85.0,0,0
4,1948859,1948,1,0,1,0,0,0,0,0,7.3,88.0,0,0
4,1948127,1948,1,1,0,0,0,0,0,0,7.2,82.0,0,0
4,1948878,1948,1,0,0,0,0,0,0,0,6.8,39.0,0,0
4,1949036,1948,1,0,0,0,0,0,0,0,7.9,96.0,0,0
4,1948931,1948,1,0,0,0,0,0,0,0,7.6,85.0,0,0
1,1949143,1949,1,1,0,0,0,0,0,0,7.6,96.0,0,0
1,1949168,1949,1,0,0,0,0,0,0,0,7.7,100.0,0,0
1,1949272,1949,1,0,0,0,0,0,0,0,7.4,85.0,0,0
1,1949390,1949,1,0,0,0,0,0,0,0,7.8,100.0,0,0
1,1949434,1949,1,0,0,0,0,0,0,0,5.8,85.0,0,0
2,1949554,1949,1,0,0,0,0,0,0,0,7.9,100.0,0,0
2,1949567,1949,1,0,0,0,0,0,0,0,6.4,90.0,0,0
2,1949168,1949,1,1,0,0,0,0,0,0,7.7,100.0,0,0
2,1949683,1949,1,0,0,0,0,0,0,0,7.3,86.0,0,0
2,1949763,1949,1,0,0,0,0,0,0,0,7.6,100.0,0,0
3,1949143,1949,1,0,0,0,0,0,0,0,7.6,96.0,0,0
3,1949168,1949,1,0,0,0,0,0,0,0,7.7,100.0,0,0
3,1949390,1949,1,0,0,0,0,0,0,0,7.8,100.0,0,0
3,1949763,1949,1,0,0,0,0,0,0,0,7.6,100.0,0,0
3,1949963,1949,1,1,0,0,1,1,0,0,8.2,100.0,0,0
4,1949143,1949,1,1,1,1,0,0,0,0,7.6,96.0,0,0
4,1949168,1949,1,0,0,0,0,0,0,0,7.7,100.0,0,0
4,1950070,1949,1,0,0,0,0,0,0,0,8.1,98.0,0,0
4,1949763,1949,1,0,0,0,0,0,0,0,7.6,100.0,0,0
4,1949963,1949,1,0,0,0,0,0,0,0,8.2,100.0,0,0
1,1950029,1950,1,1,0,0,0,0,0,0,7.4,97.0,0,0
1,1950077,1950,1,0,0,0,0,0,0,0,7.3,94.0,0,0
1,1950258,1950,1,0,0,0,0,0,0,0,7.0,100.0,0,0
1,1950336,1950,1,0,0,0,0,0,0,0,7.3,85.0,0,0
1,1950421,1950,1,0,0,0,0,0,0,0,7.7,96.0,0,0
2,1950509,1950,1,0,0,0,0,0,0,0,7.1,85.0,0,0
2,1950523,1950,1,0,0,0,0,0,0,0,6.5,85.0,0,0
2,1950617,1950,1,0,0,0,0,0,0,0,6.8,85.0,0,0
2,1950642,1950,1,0,0,0,0,0,0,0,7.2,67.0,0,0
2,1950733,1950,1,1,0,0,0,0,0,0,8.1,100.0,0,0
3,1950819,1950,1,1,0,0,0,0,0,0,7.7,100.0,0,1
3,1950029,1950,1,0,0,0,1,1,0,0,7.4,97.0,0,1
3,1950837,1950,1,0,0,0,0,0,0,0,7.4,78.0,0,0
3,1950937,1950,1,0,0,0,0,0,0,0,7.6,100.0,0,0
3,1950733,1950,1,0,0,0,1,0,0,0,8.1,100.0,0,0
4,1950819,1950,1,0,0,0,0,0,0,0,7.7,100.0,0,0
4,1950029,1950,1,1,0,0,0,0,0,0,7.4,97.0,0,0
4,1950837,1950,1,0,0,0,0,0,0,0,7.4,78.0,0,0
4,1950733,1950,1,0,0,0,0,0,0,0,8.1,100.0,0,0
4,1950421,1950,1,0,0,0,0,0,0,0,7.7,96.0,0,0
1,1951091,1951,1,1,0,0,0,0,0,0,7.4,74.0,0,0
1,1951113,1951,1,0,0,0,0,0,0,0,7.1,90.0,0,0
1,1951145,1951,1,0,0,0,0,0,0,0,7.9,88.0,0,0
1,1951285,1951,1,0,0,0,0,0,0,0,8.4,98.0,0,0
1,1951361,1951,1,0,0,0,0,0,0,0,6.8,83.0,0,0
2,1951459,1951,1,0,0,0,0,0,0,0,8.2,99.0,0,0
2,1951482,1951,1,1,0,0,0,0,0,0,7.5,97.0,0,0
2,1951491,1951,1,0,0,0,0,0,0,0,7.6,50.0,0,0
2,1951285,1951,1,0,0,0,0,0,0,0,8.4,98.0,0,0
3,1951459,1951,1,1,0,0,1,0,0,0,8.2,99.0,0,1
3,1951482,1951,1,0,0,0,1,0,0,0,7.5,97.0,0,0
3,1951285,1951,1,0,0,0,0,0,0,0,8.4,98.0,0,0
3,1951928,1951,1,0,0,0,1,0,0,0,7.8,98.0,0,0
3,1951962,1951,1,0,0,0,0,0,0,0,8.1,99.0,0,0
4,1951459,1951,1,1,1,1,0,0,0,0,8.2,99.0,0,0
4,1951482,1951,1,0,0,0,0,0,0,0,7.5,97.0,0,0
4,1951113,1951,1,0,0,0,0,0,0,0,7.1,90.0,0,0
4,1952029,1951,1,0,0,0,0,0,0,0,6.7,93.0,0,0
4,1951285,1951,1,0,0,0,0,0,0,0,8.4,98.0,0,0
1,1952011,1952,1,0,0,0,0,0,0,0,7.7,82.0,0,0
1,1952016,1952,1,0,0,0,0,0,0,0,7.9,97.0,0,0
1,1952063,1952,1,0,0,0,0,0,0,0,7.3,100.0,0,0
1,1952099,1952,1,0,0,0,0,0,0,0,7.2,100.0,0,0
1,1952291,1952,1,1,0,0,0,0,0,0,7.7,96.0,0,0
2,1952011,1952,1,0,0,0,0,0,0,0,7.7,82.0,0,0
2,1952016,1952,1,1,0,0,0,0,0,0,7.9,97.0,0,0
2,1952518,1952,1,0,0,0,0,0,0,0,7.5,71.0,0,0
2,1952291,1952,1,0,0,0,0,0,0,0,7.7,96.0,0,0
2,1952707,1952,1,0,0,0,0,0,0,0,9.0,85.0,0,0
3,1952011,1952,1,1,0,0,1,0,0,0,7.7,82.0,0,1
3,1952016,1952,1,0,0,0,0,0,0,0,7.9,97.0,0,0
3,1952827,1952,1,0,0,0,1,0,0,0,7.1,95.0,0,0
3,1952518,1952,1,0,0,0,0,0,0,0,7.5,71.0,0,0
3,1952291,1952,1,0,0,0,0,0,0,0,7.7,96.0,0,0
4,1952011,1952,1,0,0,0,0,0,0,0,7.7,82.0,0,0
4,1952016,1952,1,0,0,0,0,0,0,0,7.9,97.0,0,0
4,1952827,1952,1,1,1,0,0,0,0,0,7.1,95.0,0,0
4,1952999,1952,1,0,0,0,0,0,0,0,7.2,100.0,0,0
4,1953043,1952,1,0,0,0,0,0,0,0,7.1,84.0,0,0
1,1953149,1953,1,1,0,0,0,0,0,0,7.9,95.0,0,0
1,1953205,1953,1,0,0,0,0,0,0,0,7.0,73.0,0,0
1,1953296,1953,1,0,0,0,0,0,0,0,7.8,80.0,0,0
1,1953355,1953,1,0,0,0,0,0,0,0,7.5,100.0,0,0
1,1953428,1953,1,0,0,0,0,0,0,0,7.3,53.0,0,0
2,1953508,1953,1,1,0,0,0,0,0,0,7.5,82.0,0,0
2,1953689,1953,1,0,0,0,0,0,0,0,7.5,92.0,0,0
2,1953743,1953,1,0,0,0,0,0,0,0,6.8,86.0,0,0
2,1953766,1953,1,0,0,0,0,0,0,0,7.0,25.0,0,0
2,1953808,1953,1,0,0,0,0,0,0,0,6.7,57.0,0,0
3,1953872,1953,1,0,0,0,0,0,0,0,7.6,100.0,0,0
3,1953149,1953,1,0,0,0,0,0,0,0,7.9,95.0,0,0
3,1953205,1953,1,0,0,0,1,0,0,0,7.0,73.0,0,0
3,1953942,1953,1,0,0,0,1,1,0,0,6.5,50.0,0,0
3,1953957,1953,1,1,0,0,1,0,0,0,7.7,91.0,0,0
4,1953149,1953,1,0,0,0,0,0,0,0,7.9,95.0,0,0
4,1954025,1953,1,0,0,0,0,0,0,0,6.7,79.0,0,0
4,1953205,1953,1,0,0,0,0,0,0,0,7.0,73.0,0,0
4,1953942,1953,1,1,0,0,0,0,0,0,6.5,50.0,0,0
4,1953957,1953,1,0,0,0,0,0,0,0,7.7,91.0,0,0
1,1954122,1954,1,0,0,0,0,0,0,0,7.6,88.0,0,0
1,1954171,1954,1,0,0,0,0,0,0,0,7.2,96.0,0,0
1,1954280,1954,1,1,0,0,0,0,0,0,7.9,91.0,0,0
1,1954384,1954,1,0,0,0,0,0,0,0,6.7,38.0,0,0
2,1954122,1954,1,0,0,0,0,0,0,0,7.6,88.0,0,0
2,1954580,1954,1,0,0,0,0,0,0,0,7.2,100.0,0,0
2,1954603,1954,1,0,0,0,0,0,0,0,6.6,75.0,0,0
2,1954660,1954,1,1,0,0,0,0,0,0,8.0,96.0,0,0
2,1954745,1954,1,0,0,0,0,0,0,0,6.7,44.0,0,0
3,1954122,1954,1,1,0,0,1,1,0,0,7.6,88.0,0,1
3,1954580,1954,1,0,0,0,0,0,0,0,7.2,100.0,0,0
3,1954660,1954,1,0,0,0,0,0,0,0,8.0,96.0,0,0
3,1954916,1954,1,0,0,0,0,0,0,0,7.6,97.0,0,0
3,1954280,1954,1,0,0,0,0,0,0,0,7.9,91.0,0,0
4,1954122,1954,1,1,0,0,0,0,0,0,7.6,88.0,0,0
4,1954171,1954,1,0,0,0,0,0,0,0,7.2,96.0,0,0
4,1954660,1954,1,0,0,0,0,0,0,0,8.0,96.0,0,0
4,1954916,1954,1,0,0,0,0,0,0,0,7.6,97.0,0,0
4,1954384,1954,1,0,0,0,0,0,0,0,6.7,38.0,0,0
1,1955015,1955,1,0,0,0,0,0,0,0,7.5,98.0,0,0
1,1955021,1955,1,0,0,0,0,0,0,0,6.6,100.0,0,0
1,1955227,1955,1,1,0,0,0,0,0,0,8.1,99.0,0,0
1,1955304,1955,1,0,0,0,0,0,0,0,7.7,95.0,0,0
1,1955309,1955,1,0,0,0,0,0,0,0,7.2,78.0,0,0
2,1955015,1955,1,0,0,0,0,0,0,0,7.5,98.0,0,0
2,1955495,1955,1,0,0,0,0,0,0,0,6.7,75.0,0,0
2,1955592,1955,1,0,0,0,0,0,0,0,7.0,88.0,0,0
2,1955665,1955,1,0,0,0,0,0,0,0,7.6,89.0,0,0
2,1955309,1955,1,1,0,0,0,0,0,0,7.2,78.0,0,0
3,1955227,1955,1,1,0,0,1,1,0,0,8.1,99.0,0,0
3,1955914,1955,1,0,0,0,0,0,0,0,8.5,98.0,0,0
3,1955665,1955,1,0,0,0,0,0,0,0,7.6,89.0,0,0
3,1955309,1955,1,0,0,0,0,0,0,0,7.2,78.0,0,0
3,1955944,1955,1,0,0,0,0,0,0,0,6.6,46.0,0,0
4,1955227,1955,1,1,0,0,0,0,0,0,8.1,99.0,0,0
4,1956047,1955,1,0,0,0,0,0,0,0,7.3,89.0,0,0
4,1955304,1955,1,0,0,0,0,0,0,0,7.7,95.0,0,0
4,1955309,1955,1,0,0,0,0,0,0,0,7.2,78.0,0,0
4,1956079,1955,1,0,0,0,0,0,0,0,6.2,60.0,0,0
1,1956046,1956,1,0,0,0,0,0,0,0,7.7,97.0,0,0
1,1956107,1956,1,0,0,0,0,0,0,0,7.8,86.0,0,0
1,1956186,1956,1,0,0,0,0,0,0,0,7.1,71.0,0,0
1,1956195,1956,1,1,0,0,0,0,0,0,7.7,96.0,0,0
1,1956363,1956,1,0,0,0,0,0,0,0,7.3,81.0,0,0
2,1956556,1956,1,0,0,0,0,0,0,0,7.2,86.0,0,0
2,1956561,1956,1,0,0,0,0,0,0,0,6.7,85.0,0,0
2,1956587,1956,1,0,0,0,0,0,0,0,6.4,85.0,0,0
2,1956693,1956,1,0,0,0,0,0,0,0,7.1,92.0,0,0
2,1956758,1956,1,1,0,0,0,0,0,0,6.9,67.0,0,0
3,1956046,1956,1,0,0,0,0,0,0,0,7.7,97.0,0,0
3,1956107,1956,1,0,0,0,0,0,0,0,7.8,86.0,0,0
3,1956195,1956,1,1,0,0,0,0,0,0,7.7,96.0,0,0
3,1956908,1956,1,0,0,0,1,1,0,0,7.0,45.0,0,0
3,1956693,1956,1,0,0,0,0,0,0,0,7.1,92.0,0,0
4,1956587,1956,1,0,0,0,0,0,0,0,6.4,85.0,0,0
4,1956195,1956,1,1,0,0,0,0,0,0,7.7,96.0,0,0
4,1957037,1956,1,0,0,0,0,0,0,0,7.6,93.0,0,0
4,1956908,1956,1,0,0,0,0,0,0,0,7.0,45.0,0,0
4,1956758,1956,1,0,0,0,0,0,0,0,6.9,67.0,0,0
1,1957129,1957,1,0,0,0,0,0,0,0,7.6,86.0,0,0
1,1957188,1957,1,0,0,0,0,0,0,0,7.3,80.0,0,0
1,1957251,1957,1,0,0,0,0,0,0,0,7.3,96.0,0,0
1,1957349,1957,1,1,0,0,0,0,0,0,7.4,93.0,0,0
2,1957464,1957,1,1,0,0,0,0,0,0,7.0,93.0,0,0
2,1957471,1957,1,0,0,0,0,0,0,0,7.3,83.0,0,0
2,1957703,1957,1,0,0,0,0,0,0,0,7.4,63.0,0,0
2,1957349,1957,1,0,0,0,0,0,0,0,7.4,93.0,0,0
2,1957754,1957,1,0,0,0,0,0,0,0,6.9,80.0,0,0
3,1957830,1957,1,0,0,0,1,0,0,0,6.7,72.0,0,0
3,1957874,1957,1,0,0,0,0,0,0,0,7.3,82.0,0,0
3,1957129,1957,1,1,0,0,1,0,0,0,7.6,86.0,0,0
3,1957349,1957,1,0,0,0,0,0,0,0,7.4,93.0,0,0
3,1957969,1957,1,0,0,0,1,0,0,0,6.7,50.0,0,0
4,1957830,1957,1,1,0,0,0,0,0,0,6.7,72.0,0,0
4,1957874,1957,1,0,0,0,0,0,0,0,7.3,82.0,0,0
4,1957129,1957,1,0,0,0,0,0,0,0,7.6,86.0,0,0
4,1957349,1957,1,0,0,0,0,0,0,0,7.4,93.0,0,0
4,1958074,1957,1,0,0,0,0,0,0,0,7.9,84.0,0,0
1,1958009,1958,1,0,0,0,0,0,0,0,7.2,75.0,0,0
1,1958262,1958,1,0,0,0,0,0,0,0,7.0,82.0,0,0
1,1958302,1958,1,1,0,0,0,0,0,0,8.1,96.0,0,0
1,1958436,1958,1,0,0,0,0,0,0,0,6.6,85.0,0,0
1,1958439,1958,1,0,0,0,0,0,0,0,8.4,100.0,0,0
2,1958547,1958,1,0,0,0,0,0,0,0,7.3,83.0,0,0
2,1958638,1958,1,0,0,0,0,0,0,0,7.2,65.0,0,0
2,1958655,1958,1,0,0,0,0,0,0,0,6.3,10.0,0,0
2,1958771,1958,1,1,0,0,0,0,0,0,7.2,94.0,0,0
2,1958436,1958,1,0,0,0,0,0,0,0,6.6,85.0,0,0
3,1958814,1958,1,0,0,0,0,0,0,0,9.0,100.0,0,0
3,1958638,1958,1,0,0,0,0,0,0,0,7.2,65.0,0,0
3,1958262,1958,1,0,0,0,1,0,0,0,7.0,82.0,0,0
3,1958302,1958,1,1,0,0,0,0,0,0,8.1,96.0,0,0
3,1958439,1958,1,0,0,0,1,0,0,0,8.4,100.0,0,0
4,1958814,1958,1,0,0,0,0,0,0,0,9.0,100.0,0,0
4,1958638,1958,1,0,0,0,0,0,0,0,7.2,65.0,0,0
4,1958262,1958,1,0,0,0,0,0,0,0,7.0,82.0,0,0
4,1958302,1958,1,1,0,0,0,0,0,0,8.1,96.0,0,0
4,1958439,1958,1,0,0,0,0,0,0,0,8.4,100.0,0,0
1,1959076,1959,1,0,0,0,0,0,0,0,7.9,97.0,0,0
1,1959265,1959,1,1,0,0,0,0,0,0,7.4,67.0,0,0
1,1959314,1959,1,0,0,0,0,0,0,0,7.6,90.0,0,0
1,1959368,1959,1,0,0,0,0,0,0,0,6.9,75.0,0,0
2,1959468,1959,1,0,0,0,0,0,0,0,7.9,88.0,0,0
2,1959076,1959,1,0,0,0,0,0,0,0,7.9,97.0,0,0
2,1959555,1959,1,1,0,0,0,0,0,0,7.5,94.0,0,0
2,1959265,1959,1,0,0,0,0,0,0,0,7.4,67.0,0,0
2,1959680,1959,1,0,0,0,0,0,0,0,7.2,78.0,0,0
3,1959076,1959,1,0,0,0,1,0,0,0,7.9,97.0,0,0
3,1959875,1959,1,1,0,0,1,1,0,0,6.6,89.0,0,1
3,1959555,1959,1,0,0,0,1,0,0,0,7.5,94.0,0,0
3,1959314,1959,1,0,0,0,0,0,0,0,7.6,90.0,0,0
3,1959945,1959,1,0,0,0,0,0,0,0,7.2,100.0,0,0
4,1959468,1959,1,0,0,0,0,0,0,0,7.9,88.0,0,0
4,1959076,1959,1,0,0,0,0,0,0,0,7.9,97.0,0,0
4,1959875,1959,1,1,0,0,0,0,0,0,6.6,89.0,0,0
4,1959265,1959,1,0,0,0,0,0,0,0,7.4,67.0,0,0
4,1959314,1959,1,0,0,0,0,0,0,0,7.6,90.0,0,0
1,1960035,1960,1,0,0,0,0,0,0,0,8.0,100.0,0,0
1,1960050,1960,1,1,0,0,0,0,0,0,8.1,87.0,0,0
1,1960254,1960,1,0,0,0,0,0,0,0,7.5,100.0,0,0
1,1960276,1960,1,0,0,0,0,0,0,0,8.2,95.0,0,0
1,1960351,1960,1,0,0,0,0,0,0,0,6.9,85.0,0,0
2,1960641,1960,1,0,0,0,0,0,0,0,7.4,94.0,0,0
2,1960254,1960,1,1,0,0,0,0,0,0,7.5,100.0,0,0
2,1960690,1960,1,0,0,0,0,0,0,0,7.5,68.0,0,0
2,1960748,1960,1,0,0,0,0,0,0,0,7.5,85.0,0,0
3,1960050,1960,1,1,0,0,1,1,0,0,8.1,87.0,0,1
3,1960254,1960,1,0,0,0,0,0,0,0,7.5,100.0,0,0
3,1960276,1960,1,0,0,0,0,0,0,0,8.2,95.0,0,0
3,1960935,1960,1,0,0,0,0,0,0,0,7.4,81.0,0,0
3,1960748,1960,1,0,0,0,0,0,0,0,7.5,85.0,0,0
4,1960035,1960,1,0,1,0,0,0,0,0,8.0,100.0,0,0
4,1960050,1960,1,1,1,1,0,0,0,0,8.1,87.0,0,0
4,1960254,1960,1,0,0,0,0,0,0,0,7.5,100.0,0,0
4,1960935,1960,1,0,0,0,0,0,0,0,7.4,81.0,0,0
4,1960748,1960,1,0,1,0,0,0,0,0,7.5,85.0,0,0
1,1961110,1961,1,1,0,0,0,0,0,0,7.7,94.0,0,0
1,1961162,1961,1,0,0,0,0,0,0,0,8.1,93.0,0,0
1,1961277,1961,1,0,0,0,0,0,0,0,7.1,67.0,0,0
1,1961292,1961,1,0,0,0,0,0,0,0,8.3,93.0,0,0
1,1961319,1961,1,0,0,0,0,0,0,0,7.1,71.0,0,0
2,1961489,1961,1,1,0,0,0,0,0,0,6.3,47.0,0,0
2,1961621,1961,1,0,0,0,0,0,0,0,7.3,67.0,0,0
2,1961695,1961,1,0,0,0,0,0,0,0,6.8,88.0,0,0
2,1961292,1961,1,0,0,0,0,0,0,0,8.3,93.0,0,0
2,1961770,1961,1,0,0,0,0,0,0,0,7.1,79.0,0,0
3,1961621,1961,1,0,0,0,0,0,0,0,7.3,67.0,0,0
3,1961910,1961,1,0,0,0,0,0,0,0,8.5,97.0,0,0
3,1961277,1961,1,0,0,0,1,1,0,0,7.1,67.0,0,0
3,1961292,1961,1,1,0,0,0,0,0,0,8.3,93.0,0,1
3,1961770,1961,1,0,0,0,0,0,0,0,7.1,79.0,0,0
4,1961110,1961,1,0,1,0,0,0,0,0,7.7,94.0,0,0
4,1961277,1961,1,0,0,0,0,0,0,0,7.1,67.0,0,0
4,1962054,1961,1,0,0,0,0,0,0,0,6.8,85.0,0,0
4,1961292,1961,1,1,1,1,0,0,0,0,8.3,93.0,0,0
4,1961770,1961,1,0,0,0,0,0,0,0,7.1,79.0,0,0
1,1962112,1962,1,0,0,0,0,0,0,0,6.8,85.0,0,0
1,1962170,1962,1,1,0,0,0,0,0,0,8.3,93.0,0,0
1,1962342,1962,1,0,0,0,0,0,0,0,7.9,94.0,0,0
1,1962364,1962,1,0,0,0,0,0,0,0,7.2,85.0,0,0
2,1962484,1962,1,0,0,0,0,0,0,0,7.5,88.0,0,0
2,1962684,1962,1,0,0,0,0,0,0,0,7.7,74.0,0,0
2,1962692,1962,1,0,0,0,0,0,0,0,6.9,85.0,0,0
2,1962342,1962,1,0,0,0,0,0,0,0,7.9,94.0,0,0
2,1962796,1962,1,1,0,0,0,0,0,0,7.7,88.0,0,0
3,1962170,1962,1,0,0,0,1,1,0,0,8.3,93.0,0,0
3,1962890,1962,1,0,0,0,0,0,0,0,8.0,95.0,0,0
3,1962943,1962,1,0,0,0,1,0,0,0,7.5,92.0,0,0
3,1962342,1962,1,0,0,0,0,0,0,0,7.9,94.0,0,0
3,1962971,1962,1,1,0,0,1,0,0,0,7.6,92.0,0,1
4,1962112,1962,1,0,0,0,0,0,0,0,6.8,85.0,0,0
4,1962170,1962,1,0,1,0,0,0,0,0,8.3,93.0,0,0
4,1962943,1962,1,0,0,0,0,0,0,0,7.5,92.0,0,0
4,1962342,1962,1,0,1,1,0,0,0,0,7.9,94.0,0,0
4,1962971,1962,1,1,1,0,0,0,0,0,7.6,92.0,0,0
1,1963053,1963,1,0,0,0,0,0,0,0,7.8,88.0,0,0
1,1963096,1963,1,0,0,0,0,0,0,0,7.8,100.0,0,0
1,1963101,1963,1,0,0,0,0,0,0,0,7.9,100.0,0,0
1,1963177,1963,1,0,0,0,0,0,0,0,8.3,93.0,0,0
1,1963414,1963,1,1,0,0,0,0,0,0,8.3,93.0,0,0
2,1963096,1963,1,0,0,0,0,0,0,0,7.8,100.0,0,0
2,1963583,1963,1,0,0,0,0,0,0,0,7.5,95.0,0,0
2,1963697,1963,1,0,0,0,0,0,0,0,7.1,74.0,0,0
2,1963744,1963,1,1,0,0,0,0,0,0,8.1,96.0,0,0
2,1963804,1963,1,0,0,0,0,0,0,0,8.0,91.0,0,0
3,1963862,1963,1,0,0,0,0,0,0,0,7.2,85.0,0,0
3,1963101,1963,1,0,0,0,0,0,0,0,7.9,100.0,0,0
3,1963177,1963,1,1,0,0,1,1,0,0,8.3,93.0,0,1
3,1963744,1963,1,0,0,0,0,0,0,0,8.1,96.0,0,0
3,1963414,1963,1,0,0,0,1,0,0,0,8.3,93.0,0,0
4,1963177,1963,1,1,1,1,0,0,0,0,8.3,93.0,0,0
4,1964035,1963,1,0,0,0,0,0,0,0,7.7,94.0,0,0
4,1963213,1963,1,1,0,0,0,0,0,0,7.6,96.0,0,0
4,1964063,1963,1,0,0,0,0,0,0,0,7.7,84.0,0,0
4,1963414,1963,1,0,1,0,0,0,0,0,8.3,93.0,0,0
1,1964084,1964,1,0,0,0,0,0,0,0,7.0,56.0,0,0
1,1964152,1964,1,0,0,0,0,0,0,0,7.8,86.0,0,0
1,1964183,1964,1,1,0,0,0,0,0,0,7.5,92.0,0,0
1,1964411,1964,1,0,0,0,0,0,0,0,7.5,96.0,0,0
1,1964415,1964,1,0,0,0,0,0,0,0,6.4,83.0,0,0
2,1964152,1964,1,1,0,0,0,0,0,0,7.8,86.0,0,0
2,1964563,1964,1,0,0,0,0,0,0,0,7.3,75.0,0,0
2,1964589,1964,1,0,0,0,0,0,0,0,7.2,82.0,0,0
2,1964739,1964,1,0,0,0,0,0,0,0,7.3,67.0,0,0
2,1964411,1964,1,0,0,0,0,0,0,0,7.5,96.0,0,0
3,1964825,1964,1,0,0,0,1,1,0,0,7.7,67.0,0,0
3,1964870,1964,1,0,0,0,0,0,0,0,8.0,97.0,0,0
3,1964152,1964,1,0,0,0,1,0,0,0,7.8,86.0,0,0
